segment_id,forecast_as_of,day,date,survival_probability,failure_probability_by_day
SEG-069,2025-11-21,12,2025-12-03,0.9991093,0.0008907
SEG-069,2025-11-21,13,2025-12-04,0.99903495,0.00096505
SEG-069,2025-11-21,14,2025-12-05,0.99896058,0.00103942
SEG-069,2025-11-21,15,2025-12-06,0.99888618,0.00111382
SEG-069,2025-11-21,16,2025-12-07,0.99881177,0.00118823
SEG-069,2025-11-21,17,2025-12-08,0.99873734,0.00126266
SEG-069,2025-11-21,18,2025-12-09,0.99866288,0.00133712
SEG-069,2025-11-21,19,2025-12-10,0.99858841,0.00141159
SEG-069,2025-11-21,20,2025-12-11,0.99851392,0.00148608
SEG-069,2025-11-21,21,2025-12-12,0.99843941,0.00156059
SEG-069,2025-11-21,22,2025-12-13,0.99836488,0.00163512
SEG-069,2025-11-21,23,2025-12-14,0.99829033,0.00170967
SEG-069,2025-11-21,24,2025-12-15,0.99821576,0.00178424
SEG-069,2025-11-21,25,2025-12-16,0.99814117,0.00185883
SEG-069,2025-11-21,26,2025-12-17,0.99806657,0.00193343
SEG-069,2025-11-21,27,2025-12-18,0.99799194,0.00200806
SEG-069,2025-11-21,28,2025-12-19,0.99791729,0.00208271
SEG-069,2025-11-21,29,2025-12-20,0.99784263,0.00215737
SEG-069,2025-11-21,30,2025-12-21,0.99776794,0.00223206
SEG-070,2025-11-21,1,2025-11-22,0.99993198,6.802e-05
SEG-070,2025-11-21,2,2025-11-23,0.99986393,0.00013607
SEG-070,2025-11-21,3,2025-11-24,0.99979587,0.00020413
SEG-070,2025-11-21,4,2025-11-25,0.99972779,0.00027221
SEG-070,2025-11-21,5,2025-11-26,0.99965969,0.00034031
SEG-070,2025-11-21,6,2025-11-27,0.99959157,0.00040843
SEG-070,2025-11-21,7,2025-11-28,0.99952344,0.00047656
SEG-070,2025-11-21,8,2025-11-29,0.99945528,0.00054472
SEG-070,2025-11-21,9,2025-11-30,0.99938711,0.00061289
SEG-070,2025-11-21,10,2025-12-01,0.99931891,0.00068109
SEG-070,2025-11-21,11,2025-12-02,0.9992507,0.0007493
SEG-070,2025-11-21,12,2025-12-03,0.99918247,0.00081753
SEG-070,2025-11-21,13,2025-12-04,0.99911422,0.00088578
SEG-070,2025-11-21,14,2025-12-05,0.99904596,0.00095404
SEG-070,2025-11-21,15,2025-12-06,0.99897767,0.00102233
SEG-070,2025-11-21,16,2025-12-07,0.99890937,0.00109063
SEG-070,2025-11-21,17,2025-12-08,0.99884105,0.00115895
SEG-070,2025-11-21,18,2025-12-09,0.99877271,0.00122729
SEG-070,2025-11-21,19,2025-12-10,0.99870435,0.00129565
SEG-070,2025-11-21,20,2025-12-11,0.99863597,0.00136403
SEG-070,2025-11-21,21,2025-12-12,0.99856757,0.00143243
SEG-070,2025-11-21,22,2025-12-13,0.99849916,0.00150084
SEG-070,2025-11-21,23,2025-12-14,0.99843073,0.00156927
SEG-070,2025-11-21,24,2025-12-15,0.99836228,0.00163772
SEG-070,2025-11-21,25,2025-12-16,0.99829381,0.00170619
SEG-070,2025-11-21,26,2025-12-17,0.99822532,0.00177468
SEG-070,2025-11-21,27,2025-12-18,0.99815681,0.00184319
SEG-070,2025-11-21,28,2025-12-19,0.99808829,0.00191171
SEG-070,2025-11-21,29,2025-12-20,0.99801975,0.00198025
SEG-070,2025-11-21,30,2025-12-21,0.99795119,0.00204881
SEG-071,2025-11-21,1,2025-11-22,0.99973157,0.00026843
SEG-071,2025-11-21,2,2025-11-23,0.99946313,0.00053687
SEG-071,2025-11-21,3,2025-11-24,0.99919466,0.00080534
SEG-071,2025-11-21,4,2025-11-25,0.99892617,0.00107383
SEG-071,2025-11-21,5,2025-11-26,0.99865766,0.00134234
SEG-071,2025-11-21,6,2025-11-27,0.99838914,0.00161086
SEG-071,2025-11-21,7,2025-11-28,0.99812059,0.00187941
SEG-071,2025-11-21,8,2025-11-29,0.99785202,0.00214798
SEG-071,2025-11-21,9,2025-11-30,0.99758343,0.00241657
SEG-071,2025-11-21,10,2025-12-01,0.99731483,0.00268517
SEG-071,2025-11-21,11,2025-12-02,0.9970462,0.0029538
SEG-071,2025-11-21,12,2025-12-03,0.99677756,0.00322244
SEG-071,2025-11-21,13,2025-12-04,0.99650889,0.00349111
SEG-071,2025-11-21,14,2025-12-05,0.99624021,0.00375979
SEG-071,2025-11-21,15,2025-12-06,0.99597151,0.00402849
SEG-071,2025-11-21,16,2025-12-07,0.99570279,0.00429721
SEG-071,2025-11-21,17,2025-12-08,0.99543405,0.00456595
SEG-071,2025-11-21,18,2025-12-09,0.99516529,0.00483471
SEG-071,2025-11-21,19,2025-12-10,0.99489652,0.00510348
SEG-071,2025-11-21,20,2025-12-11,0.99462772,0.00537228
SEG-071,2025-11-21,21,2025-12-12,0.99435891,0.00564109
SEG-071,2025-11-21,22,2025-12-13,0.99409009,0.00590991
SEG-071,2025-11-21,23,2025-12-14,0.99382124,0.00617876
SEG-071,2025-11-21,24,2025-12-15,0.99355238,0.00644762
SEG-071,2025-11-21,25,2025-12-16,0.9932835,0.0067165
SEG-071,2025-11-21,26,2025-12-17,0.9930146,0.0069854
SEG-071,2025-11-21,27,2025-12-18,0.99274569,0.00725431
SEG-071,2025-11-21,28,2025-12-19,0.99247676,0.00752324
SEG-071,2025-11-21,29,2025-12-20,0.99220781,0.00779219
SEG-071,2025-11-21,30,2025-12-21,0.99193885,0.00806115
SEG-072,2025-11-21,1,2025-11-22,0.99965391,0.00034609
SEG-072,2025-11-21,2,2025-11-23,0.99930783,0.00069217
SEG-072,2025-11-21,3,2025-11-24,0.99896175,0.00103825
SEG-072,2025-11-21,4,2025-11-25,0.99861566,0.00138434
SEG-072,2025-11-21,5,2025-11-26,0.99826958,0.00173042
SEG-072,2025-11-21,6,2025-11-27,0.9979235,0.0020765
SEG-072,2025-11-21,7,2025-11-28,0.99757742,0.00242258
SEG-072,2025-11-21,8,2025-11-29,0.99723134,0.00276866
SEG-072,2025-11-21,9,2025-11-30,0.99688526,0.00311474
SEG-072,2025-11-21,10,2025-12-01,0.99653918,0.00346082
SEG-072,2025-11-21,11,2025-12-02,0.99619311,0.00380689
SEG-072,2025-11-21,12,2025-12-03,0.99584704,0.00415296
SEG-072,2025-11-21,13,2025-12-04,0.99550097,0.00449903
SEG-072,2025-11-21,14,2025-12-05,0.9951549,0.0048451
SEG-072,2025-11-21,15,2025-12-06,0.99480884,0.00519116
SEG-072,2025-11-21,16,2025-12-07,0.99446278,0.00553722
SEG-072,2025-11-21,17,2025-12-08,0.99411673,0.00588327
SEG-072,2025-11-21,18,2025-12-09,0.99377067,0.00622933
SEG-072,2025-11-21,19,2025-12-10,0.99342462,0.00657538
SEG-072,2025-11-21,20,2025-12-11,0.99307858,0.00692142
SEG-072,2025-11-21,21,2025-12-12,0.99273254,0.00726746
SEG-072,2025-11-21,22,2025-12-13,0.9923865,0.0076135
SEG-072,2025-11-21,23,2025-12-14,0.99204047,0.00795953
SEG-072,2025-11-21,24,2025-12-15,0.99169444,0.00830556
SEG-072,2025-11-21,25,2025-12-16,0.99134842,0.00865158
SEG-072,2025-11-21,26,2025-12-17,0.9910024,0.0089976
SEG-072,2025-11-21,27,2025-12-18,0.99065639,0.00934361
SEG-072,2025-11-21,28,2025-12-19,0.99031039,0.00968961
SEG-072,2025-11-21,29,2025-12-20,0.98996439,0.01003561
SEG-072,2025-11-21,30,2025-12-21,0.98961839,0.01038161
SEG-073,2025-11-21,1,2025-11-22,0.99987452,0.00012548
SEG-073,2025-11-21,2,2025-11-23,0.99974901,0.00025099
SEG-073,2025-11-21,3,2025-11-24,0.99962348,0.00037652
SEG-073,2025-11-21,4,2025-11-25,0.99949792,0.00050208
SEG-073,2025-11-21,5,2025-11-26,0.99937233,0.00062767
SEG-073,2025-11-21,6,2025-11-27,0.99924671,0.00075329
SEG-073,2025-11-21,7,2025-11-28,0.99912107,0.00087893
SEG-073,2025-11-21,8,2025-11-29,0.9989954,0.0010046
SEG-073,2025-11-21,9,2025-11-30,0.9988697,0.0011303
SEG-073,2025-11-21,10,2025-12-01,0.99874397,0.00125603
SEG-073,2025-11-21,11,2025-12-02,0.99861822,0.00138178
SEG-073,2025-11-21,12,2025-12-03,0.99849244,0.00150756
SEG-073,2025-11-21,13,2025-12-04,0.99836663,0.00163337
SEG-073,2025-11-21,14,2025-12-05,0.9982408,0.0017592
SEG-073,2025-11-21,15,2025-12-06,0.99811494,0.00188506
SEG-073,2025-11-21,16,2025-12-07,0.99798905,0.00201095
SEG-073,2025-11-21,17,2025-12-08,0.99786314,0.00213686
SEG-073,2025-11-21,18,2025-12-09,0.9977372,0.0022628
SEG-073,2025-11-21,19,2025-12-10,0.99761123,0.00238877
SEG-073,2025-11-21,20,2025-12-11,0.99748524,0.00251476
SEG-073,2025-11-21,21,2025-12-12,0.99735922,0.00264078
SEG-073,2025-11-21,22,2025-12-13,0.99723317,0.00276683
SEG-073,2025-11-21,23,2025-12-14,0.9971071,0.0028929
SEG-073,2025-11-21,24,2025-12-15,0.996981,0.003019
SEG-073,2025-11-21,25,2025-12-16,0.99685487,0.00314513
SEG-073,2025-11-21,26,2025-12-17,0.99672872,0.00327128
SEG-073,2025-11-21,27,2025-12-18,0.99660254,0.00339746
SEG-073,2025-11-21,28,2025-12-19,0.99647634,0.00352366
SEG-073,2025-11-21,29,2025-12-20,0.99635011,0.00364989
SEG-073,2025-11-21,30,2025-12-21,0.99622386,0.00377614
SEG-074,2025-11-21,1,2025-11-22,0.99959508,0.00040492
SEG-074,2025-11-21,2,2025-11-23,0.99919019,0.00080981
SEG-074,2025-11-21,3,2025-11-24,0.99878532,0.00121468
SEG-074,2025-11-21,4,2025-11-25,0.99838047,0.00161953
SEG-074,2025-11-21,5,2025-11-26,0.99797565,0.00202435
SEG-074,2025-11-21,6,2025-11-27,0.99757085,0.00242915
SEG-074,2025-11-21,7,2025-11-28,0.99716608,0.00283392
SEG-074,2025-11-21,8,2025-11-29,0.99676134,0.00323866
SEG-074,2025-11-21,9,2025-11-30,0.99635662,0.00364338
SEG-074,2025-11-21,10,2025-12-01,0.99595192,0.00404808
SEG-074,2025-11-21,11,2025-12-02,0.99554726,0.00445274
SEG-074,2025-11-21,12,2025-12-03,0.99514262,0.00485738
SEG-074,2025-11-21,13,2025-12-04,0.994738,0.005262
SEG-074,2025-11-21,14,2025-12-05,0.99433342,0.00566658
SEG-074,2025-11-21,15,2025-12-06,0.99392886,0.00607114
SEG-074,2025-11-21,16,2025-12-07,0.99352433,0.00647567
SEG-074,2025-11-21,17,2025-12-08,0.99311982,0.00688018
SEG-074,2025-11-21,18,2025-12-09,0.99271535,0.00728465
SEG-074,2025-11-21,19,2025-12-10,0.9923109,0.0076891
SEG-074,2025-11-21,20,2025-12-11,0.99190648,0.00809352
SEG-074,2025-11-21,21,2025-12-12,0.99150209,0.00849791
SEG-074,2025-11-21,22,2025-12-13,0.99109773,0.00890227
SEG-074,2025-11-21,23,2025-12-14,0.9906934,0.0093066
SEG-074,2025-11-21,24,2025-12-15,0.9902891,0.0097109
SEG-074,2025-11-21,25,2025-12-16,0.98988483,0.01011517
SEG-074,2025-11-21,26,2025-12-17,0.98948059,0.01051941
SEG-074,2025-11-21,27,2025-12-18,0.98907638,0.01092362
SEG-074,2025-11-21,28,2025-12-19,0.9886722,0.0113278
SEG-074,2025-11-21,29,2025-12-20,0.98826805,0.01173195
SEG-074,2025-11-21,30,2025-12-21,0.98786393,0.01213607
SEG-075,2025-11-21,1,2025-11-22,0.99950256,0.00049744
SEG-075,2025-11-21,2,2025-11-23,0.9990052,0.0009948
SEG-075,2025-11-21,3,2025-11-24,0.99850791,0.00149209
SEG-075,2025-11-21,4,2025-11-25,0.9980107,0.0019893
SEG-075,2025-11-21,5,2025-11-26,0.99751357,0.00248643
SEG-075,2025-11-21,6,2025-11-27,0.99701652,0.00298348
SEG-075,2025-11-21,7,2025-11-28,0.99651954,0.00348046
SEG-075,2025-11-21,8,2025-11-29,0.99602264,0.00397736
SEG-075,2025-11-21,9,2025-11-30,0.99552581,0.00447419
SEG-075,2025-11-21,10,2025-12-01,0.99502907,0.00497093
SEG-075,2025-11-21,11,2025-12-02,0.9945324,0.0054676
SEG-075,2025-11-21,12,2025-12-03,0.99403581,0.00596419
SEG-075,2025-11-21,13,2025-12-04,0.9935393,0.0064607
SEG-075,2025-11-21,14,2025-12-05,0.99304287,0.00695713
SEG-075,2025-11-21,15,2025-12-06,0.99254652,0.00745348
SEG-075,2025-11-21,16,2025-12-07,0.99205025,0.00794975
SEG-075,2025-11-21,17,2025-12-08,0.99155406,0.00844594
SEG-075,2025-11-21,18,2025-12-09,0.99105796,0.00894204
SEG-075,2025-11-21,19,2025-12-10,0.99056193,0.00943807
SEG-075,2025-11-21,20,2025-12-11,0.99006598,0.00993402
SEG-075,2025-11-21,21,2025-12-12,0.98957012,0.01042988
SEG-075,2025-11-21,22,2025-12-13,0.98907433,0.01092567
SEG-075,2025-11-21,23,2025-12-14,0.98857863,0.01142137
SEG-075,2025-11-21,24,2025-12-15,0.98808302,0.01191698
SEG-075,2025-11-21,25,2025-12-16,0.98758748,0.01241252
SEG-075,2025-11-21,26,2025-12-17,0.98709203,0.01290797
SEG-075,2025-11-21,27,2025-12-18,0.98659666,0.01340334
SEG-075,2025-11-21,28,2025-12-19,0.98610137,0.01389863
SEG-075,2025-11-21,29,2025-12-20,0.98560617,0.01439383
SEG-075,2025-11-21,30,2025-12-21,0.98511106,0.01488894
