segment_id,month,division,asset_type,age_years,freight_density_class,monsoon_exposure,grade3_defects_previous_90d,defect_count_month,failure_event,right_censored,monsoon_month
SEG-067,2024-01-31,Solapur,S&T,46.5,Low,Medium,0,1,0,1,0
SEG-067,2024-03-01,Solapur,S&T,46.5,Low,Medium,1,0,0,1,0
SEG-067,2024-03-31,Solapur,S&T,46.5,Low,Medium,1,0,0,1,0
SEG-067,2024-04-30,Solapur,S&T,46.5,Low,Medium,1,0,0,1,0
SEG-067,2024-05-30,Solapur,S&T,46.5,Low,Medium,0,0,0,1,0
SEG-067,2024-06-29,Solapur,S&T,46.5,Low,Medium,0,0,0,1,1
SEG-067,2024-07-29,Solapur,S&T,46.5,Low,Medium,0,0,0,1,1
SEG-067,2024-08-28,Solapur,S&T,46.5,Low,Medium,0,0,0,1,1
SEG-067,2024-09-27,Solapur,S&T,46.5,Low,Medium,0,0,0,1,1
SEG-067,2024-10-27,Solapur,S&T,46.5,Low,Medium,0,0,0,1,0
SEG-067,2024-11-26,Solapur,S&T,46.5,Low,Medium,0,0,0,1,0
SEG-067,2024-12-26,Solapur,S&T,46.5,Low,Medium,0,0,0,1,0
SEG-067,2025-01-25,Solapur,S&T,46.5,Low,Medium,0,0,0,1,0
SEG-067,2025-02-24,Solapur,S&T,46.5,Low,Medium,0,0,0,1,0
SEG-067,2025-03-26,Solapur,S&T,46.5,Low,Medium,0,0,0,1,0
SEG-067,2025-04-25,Solapur,S&T,46.5,Low,Medium,0,1,0,1,0
SEG-067,2025-05-25,Solapur,S&T,46.5,Low,Medium,0,0,0,1,0
SEG-067,2025-06-24,Solapur,S&T,46.5,Low,Medium,0,0,0,1,1
SEG-067,2025-07-24,Solapur,S&T,46.5,Low,Medium,0,1,0,1,1
SEG-067,2025-08-23,Solapur,S&T,46.5,Low,Medium,0,0,0,1,1
SEG-067,2025-09-22,Solapur,S&T,46.5,Low,Medium,0,0,0,1,1
SEG-067,2025-10-22,Solapur,S&T,46.5,Low,Medium,0,0,0,1,0
SEG-067,2025-11-21,Solapur,S&T,46.5,Low,Medium,0,0,0,1,0
SEG-068,2024-01-01,Pune,Track,8.1,Low,Low,0,0,0,1,0
SEG-068,2024-01-31,Pune,Track,8.1,Low,Low,0,0,0,1,0
SEG-068,2024-03-01,Pune,Track,8.1,Low,Low,0,0,0,1,0
SEG-068,2024-03-31,Pune,Track,8.1,Low,Low,0,0,0,1,0
SEG-068,2024-04-30,Pune,Track,8.1,Low,Low,0,0,0,1,0
SEG-068,2024-05-30,Pune,Track,8.1,Low,Low,0,0,0,1,0
SEG-068,2024-06-29,Pune,Track,8.1,Low,Low,0,1,0,1,1
SEG-068,2024-07-29,Pune,Track,8.1,Low,Low,0,0,0,1,1
SEG-068,2024-08-28,Pune,Track,8.1,Low,Low,0,0,0,1,1
SEG-068,2024-09-27,Pune,Track,8.1,Low,Low,0,0,0,1,1
SEG-068,2024-10-27,Pune,Track,8.1,Low,Low,0,0,0,1,0
SEG-068,2024-11-26,Pune,Track,8.1,Low,Low,0,0,0,1,0
SEG-068,2024-12-26,Pune,Track,8.1,Low,Low,0,1,0,1,0
SEG-068,2025-01-25,Pune,Track,8.1,Low,Low,0,0,0,1,0
SEG-068,2025-02-24,Pune,Track,8.1,Low,Low,0,0,0,1,0
SEG-068,2025-03-26,Pune,Track,8.1,Low,Low,0,0,0,1,0
SEG-068,2025-04-25,Pune,Track,8.1,Low,Low,0,0,0,1,0
SEG-068,2025-05-25,Pune,Track,8.1,Low,Low,0,0,0,1,0
SEG-068,2025-06-24,Pune,Track,8.1,Low,Low,0,0,0,1,1
SEG-068,2025-07-24,Pune,Track,8.1,Low,Low,0,0,0,1,1
SEG-068,2025-08-23,Pune,Track,8.1,Low,Low,0,0,0,1,1
SEG-068,2025-09-22,Pune,Track,8.1,Low,Low,0,0,0,1,1
SEG-068,2025-10-22,Pune,Track,8.1,Low,Low,0,0,0,1,0
SEG-068,2025-11-21,Pune,Track,8.1,Low,Low,0,0,0,1,0
SEG-069,2024-01-01,Pune,S&T,24.6,Low,Low,0,0,0,1,0
SEG-069,2024-01-31,Pune,S&T,24.6,Low,Low,0,0,0,1,0
SEG-069,2024-03-01,Pune,S&T,24.6,Low,Low,0,0,0,1,0
SEG-069,2024-03-31,Pune,S&T,24.6,Low,Low,0,0,0,1,0
SEG-069,2024-04-30,Pune,S&T,24.6,Low,Low,0,1,0,1,0
SEG-069,2024-05-30,Pune,S&T,24.6,Low,Low,0,0,0,1,0
SEG-069,2024-06-29,Pune,S&T,24.6,Low,Low,0,0,0,1,1
SEG-069,2024-07-29,Pune,S&T,24.6,Low,Low,0,0,0,1,1
SEG-069,2024-08-28,Pune,S&T,24.6,Low,Low,0,0,0,1,1
SEG-069,2024-09-27,Pune,S&T,24.6,Low,Low,0,0,0,1,1
SEG-069,2024-10-27,Pune,S&T,24.6,Low,Low,0,0,0,1,0
SEG-069,2024-11-26,Pune,S&T,24.6,Low,Low,0,0,0,1,0
SEG-069,2024-12-26,Pune,S&T,24.6,Low,Low,0,0,0,1,0
SEG-069,2025-01-25,Pune,S&T,24.6,Low,Low,0,0,0,1,0
SEG-069,2025-02-24,Pune,S&T,24.6,Low,Low,0,0,0,1,0
SEG-069,2025-03-26,Pune,S&T,24.6,Low,Low,0,0,0,1,0
SEG-069,2025-04-25,Pune,S&T,24.6,Low,Low,0,0,0,1,0
SEG-069,2025-05-25,Pune,S&T,24.6,Low,Low,0,0,0,1,0
SEG-069,2025-06-24,Pune,S&T,24.6,Low,Low,0,0,0,1,1
SEG-069,2025-07-24,Pune,S&T,24.6,Low,Low,0,0,0,1,1
SEG-069,2025-08-23,Pune,S&T,24.6,Low,Low,0,0,0,1,1
SEG-069,2025-09-22,Pune,S&T,24.6,Low,Low,0,1,0,1,1
SEG-069,2025-10-22,Pune,S&T,24.6,Low,Low,0,0,0,1,0
SEG-069,2025-11-21,Pune,S&T,24.6,Low,Low,0,0,0,1,0
SEG-070,2024-01-01,Pune,S&T,21.7,Medium,Medium,0,0,0,1,0
SEG-070,2024-01-31,Pune,S&T,21.7,Medium,Medium,0,0,0,1,0
SEG-070,2024-03-01,Pune,S&T,21.7,Medium,Medium,0,0,0,1,0
SEG-070,2024-03-31,Pune,S&T,21.7,Medium,Medium,0,0,0,1,0
SEG-070,2024-04-30,Pune,S&T,21.7,Medium,Medium,0,0,0,1,0
SEG-070,2024-05-30,Pune,S&T,21.7,Medium,Medium,0,0,0,1,0
SEG-070,2024-06-29,Pune,S&T,21.7,Medium,Medium,0,0,0,1,1
SEG-070,2024-07-29,Pune,S&T,21.7,Medium,Medium,0,0,0,1,1
SEG-070,2024-08-28,Pune,S&T,21.7,Medium,Medium,0,0,0,1,1
SEG-070,2024-09-27,Pune,S&T,21.7,Medium,Medium,0,0,0,1,1
SEG-070,2024-10-27,Pune,S&T,21.7,Medium,Medium,0,0,0,1,0
SEG-070,2024-11-26,Pune,S&T,21.7,Medium,Medium,0,0,0,1,0
SEG-070,2024-12-26,Pune,S&T,21.7,Medium,Medium,0,0,0,1,0
SEG-070,2025-01-25,Pune,S&T,21.7,Medium,Medium,0,0,0,1,0
SEG-070,2025-02-24,Pune,S&T,21.7,Medium,Medium,0,0,0,1,0
SEG-070,2025-03-26,Pune,S&T,21.7,Medium,Medium,0,0,0,1,0
SEG-070,2025-04-25,Pune,S&T,21.7,Medium,Medium,0,0,0,1,0
SEG-070,2025-05-25,Pune,S&T,21.7,Medium,Medium,0,0,0,1,0
SEG-070,2025-06-24,Pune,S&T,21.7,Medium,Medium,0,0,0,1,1
SEG-070,2025-07-24,Pune,S&T,21.7,Medium,Medium,0,1,0,1,1
SEG-070,2025-08-23,Pune,S&T,21.7,Medium,Medium,0,0,0,1,1
SEG-070,2025-09-22,Pune,S&T,21.7,Medium,Medium,0,0,0,1,1
SEG-070,2025-10-22,Pune,S&T,21.7,Medium,Medium,0,0,0,1,0
SEG-070,2025-11-21,Pune,S&T,21.7,Medium,Medium,0,0,0,1,0
SEG-071,2024-01-01,Pune,Traction/OHE,21.8,Low,Low,0,0,0,1,0
SEG-071,2024-01-31,Pune,Traction/OHE,21.8,Low,Low,0,0,0,1,0
SEG-071,2024-03-01,Pune,Traction/OHE,21.8,Low,Low,0,0,0,1,0
SEG-071,2024-03-31,Pune,Traction/OHE,21.8,Low,Low,0,0,0,1,0
SEG-071,2024-04-30,Pune,Traction/OHE,21.8,Low,Low,0,0,0,1,0
SEG-071,2024-05-30,Pune,Traction/OHE,21.8,Low,Low,0,0,0,1,0
SEG-071,2024-06-29,Pune,Traction/OHE,21.8,Low,Low,0,0,0,1,1
SEG-071,2024-07-29,Pune,Traction/OHE,21.8,Low,Low,0,0,0,1,1
SEG-071,2024-08-28,Pune,Traction/OHE,21.8,Low,Low,0,0,0,1,1
SEG-071,2024-09-27,Pune,Traction/OHE,21.8,Low,Low,0,0,0,1,1
SEG-071,2024-10-27,Pune,Traction/OHE,21.8,Low,Low,0,0,0,1,0
SEG-071,2024-11-26,Pune,Traction/OHE,21.8,Low,Low,0,0,0,1,0
SEG-071,2024-12-26,Pune,Traction/OHE,21.8,Low,Low,0,0,1,1,0
SEG-071,2025-01-25,Pune,Traction/OHE,21.8,Low,Low,0,0,0,0,0
SEG-071,2025-02-24,Pune,Traction/OHE,21.8,Low,Low,0,0,0,0,0
SEG-071,2025-03-26,Pune,Traction/OHE,21.8,Low,Low,0,0,0,0,0
SEG-071,2025-04-25,Pune,Traction/OHE,21.8,Low,Low,0,0,0,0,0
SEG-071,2025-05-25,Pune,Traction/OHE,21.8,Low,Low,0,0,0,0,0
SEG-071,2025-06-24,Pune,Traction/OHE,21.8,Low,Low,0,0,0,0,1
SEG-071,2025-07-24,Pune,Traction/OHE,21.8,Low,Low,0,0,0,0,1
SEG-071,2025-08-23,Pune,Traction/OHE,21.8,Low,Low,0,0,0,0,1
SEG-071,2025-09-22,Pune,Traction/OHE,21.8,Low,Low,0,0,0,0,1
SEG-071,2025-10-22,Pune,Traction/OHE,21.8,Low,Low,0,0,0,0,0
SEG-071,2025-11-21,Pune,Traction/OHE,21.8,Low,Low,0,0,0,0,0
SEG-072,2024-01-01,Mumbai,Traction/OHE,15.3,Low,Low,0,0,0,1,0
SEG-072,2024-01-31,Mumbai,Traction/OHE,15.3,Low,Low,0,0,0,1,0
SEG-072,2024-03-01,Mumbai,Traction/OHE,15.3,Low,Low,0,0,0,1,0
SEG-072,2024-03-31,Mumbai,Traction/OHE,15.3,Low,Low,0,0,0,1,0
SEG-072,2024-04-30,Mumbai,Traction/OHE,15.3,Low,Low,0,0,0,1,0
SEG-072,2024-05-30,Mumbai,Traction/OHE,15.3,Low,Low,0,0,0,1,0
SEG-072,2024-06-29,Mumbai,Traction/OHE,15.3,Low,Low,0,0,0,1,1
SEG-072,2024-07-29,Mumbai,Traction/OHE,15.3,Low,Low,0,0,0,1,1
SEG-072,2024-08-28,Mumbai,Traction/OHE,15.3,Low,Low,0,0,0,1,1
SEG-072,2024-09-27,Mumbai,Traction/OHE,15.3,Low,Low,0,0,0,1,1
SEG-072,2024-10-27,Mumbai,Traction/OHE,15.3,Low,Low,0,0,0,1,0
SEG-072,2024-11-26,Mumbai,Traction/OHE,15.3,Low,Low,0,0,0,1,0
SEG-072,2024-12-26,Mumbai,Traction/OHE,15.3,Low,Low,0,0,0,1,0
SEG-072,2025-01-25,Mumbai,Traction/OHE,15.3,Low,Low,0,0,0,1,0
SEG-072,2025-02-24,Mumbai,Traction/OHE,15.3,Low,Low,0,1,0,1,0
SEG-072,2025-03-26,Mumbai,Traction/OHE,15.3,Low,Low,0,0,0,1,0
SEG-072,2025-04-25,Mumbai,Traction/OHE,15.3,Low,Low,0,0,0,1,0
SEG-072,2025-05-25,Mumbai,Traction/OHE,15.3,Low,Low,0,0,0,1,0
SEG-072,2025-06-24,Mumbai,Traction/OHE,15.3,Low,Low,0,0,0,1,1
SEG-072,2025-07-24,Mumbai,Traction/OHE,15.3,Low,Low,0,0,0,1,1
SEG-072,2025-08-23,Mumbai,Traction/OHE,15.3,Low,Low,0,0,0,1,1
SEG-072,2025-09-22,Mumbai,Traction/OHE,15.3,Low,Low,0,0,0,1,1
SEG-072,2025-10-22,Mumbai,Traction/OHE,15.3,Low,Low,0,0,0,1,0
SEG-072,2025-11-21,Mumbai,Traction/OHE,15.3,Low,Low,0,0,0,1,0
SEG-073,2024-01-01,Mumbai,S&T,19.2,High,High,0,0,0,1,0
SEG-073,2024-01-31,Mumbai,S&T,19.2,High,High,0,0,0,1,0
SEG-073,2024-03-01,Mumbai,S&T,19.2,High,High,0,0,0,1,0
SEG-073,2024-03-31,Mumbai,S&T,19.2,High,High,0,0,0,1,0
SEG-073,2024-04-30,Mumbai,S&T,19.2,High,High,0,0,0,1,0
SEG-073,2024-05-30,Mumbai,S&T,19.2,High,High,0,0,0,1,0
SEG-073,2024-06-29,Mumbai,S&T,19.2,High,High,0,0,0,1,1
SEG-073,2024-07-29,Mumbai,S&T,19.2,High,High,0,0,0,1,1
SEG-073,2024-08-28,Mumbai,S&T,19.2,High,High,0,1,0,1,1
SEG-073,2024-09-27,Mumbai,S&T,19.2,High,High,1,1,0,1,1
SEG-073,2024-10-27,Mumbai,S&T,19.2,High,High,1,0,0,1,0
SEG-073,2024-11-26,Mumbai,S&T,19.2,High,High,1,0,0,1,0
SEG-073,2024-12-26,Mumbai,S&T,19.2,High,High,0,0,0,1,0
SEG-073,2025-01-25,Mumbai,S&T,19.2,High,High,0,0,0,1,0
SEG-073,2025-02-24,Mumbai,S&T,19.2,High,High,0,0,0,1,0
SEG-073,2025-03-26,Mumbai,S&T,19.2,High,High,0,0,0,1,0
SEG-073,2025-04-25,Mumbai,S&T,19.2,High,High,0,1,0,1,0
SEG-073,2025-05-25,Mumbai,S&T,19.2,High,High,1,0,0,1,0
SEG-073,2025-06-24,Mumbai,S&T,19.2,High,High,1,0,0,1,1
SEG-073,2025-07-24,Mumbai,S&T,19.2,High,High,1,0,0,1,1
SEG-073,2025-08-23,Mumbai,S&T,19.2,High,High,0,0,0,1,1
SEG-073,2025-09-22,Mumbai,S&T,19.2,High,High,0,0,0,1,1
SEG-073,2025-10-22,Mumbai,S&T,19.2,High,High,0,0,0,1,0
SEG-073,2025-11-21,Mumbai,S&T,19.2,High,High,0,0,0,1,0
SEG-074,2024-01-01,Mumbai,Track,45.3,High,Low,0,0,1,1,0
SEG-074,2024-01-31,Mumbai,Track,45.3,High,Low,0,0,0,0,0
SEG-074,2024-03-01,Mumbai,Track,45.3,High,Low,0,0,0,0,0
SEG-074,2024-03-31,Mumbai,Track,45.3,High,Low,0,0,0,0,0
SEG-074,2024-04-30,Mumbai,Track,45.3,High,Low,0,0,0,0,0
SEG-074,2024-05-30,Mumbai,Track,45.3,High,Low,0,0,0,0,0
SEG-074,2024-06-29,Mumbai,Track,45.3,High,Low,0,0,0,0,1
SEG-074,2024-07-29,Mumbai,Track,45.3,High,Low,0,1,0,0,1
SEG-074,2024-08-28,Mumbai,Track,45.3,High,Low,0,0,0,0,1
SEG-074,2024-09-27,Mumbai,Track,45.3,High,Low,0,0,0,0,1
SEG-074,2024-10-27,Mumbai,Track,45.3,High,Low,0,0,0,0,0
SEG-074,2024-11-26,Mumbai,Track,45.3,High,Low,0,0,0,0,0
SEG-074,2024-12-26,Mumbai,Track,45.3,High,Low,0,0,0,0,0
SEG-074,2025-01-25,Mumbai,Track,45.3,High,Low,0,1,0,0,0
SEG-074,2025-02-24,Mumbai,Track,45.3,High,Low,0,0,0,0,0
SEG-074,2025-03-26,Mumbai,Track,45.3,High,Low,0,0,0,0,0
SEG-074,2025-04-25,Mumbai,Track,45.3,High,Low,0,0,0,0,0
SEG-074,2025-05-25,Mumbai,Track,45.3,High,Low,0,0,0,0,0
SEG-074,2025-06-24,Mumbai,Track,45.3,High,Low,0,0,0,0,1
SEG-074,2025-07-24,Mumbai,Track,45.3,High,Low,0,1,0,0,1
SEG-074,2025-08-23,Mumbai,Track,45.3,High,Low,0,0,0,0,1
SEG-074,2025-09-22,Mumbai,Track,45.3,High,Low,0,0,0,0,1
SEG-074,2025-10-22,Mumbai,Track,45.3,High,Low,0,0,0,0,0
SEG-074,2025-11-21,Mumbai,Track,45.3,High,Low,0,1,0,0,0
SEG-075,2024-01-01,Mumbai,Traction/OHE,27.4,Medium,Medium,0,0,0,1,0
SEG-075,2024-01-31,Mumbai,Traction/OHE,27.4,Medium,Medium,0,0,0,1,0
SEG-075,2024-03-01,Mumbai,Traction/OHE,27.4,Medium,Medium,0,0,0,1,0
SEG-075,2024-03-31,Mumbai,Traction/OHE,27.4,Medium,Medium,0,1,0,1,0
SEG-075,2024-04-30,Mumbai,Traction/OHE,27.4,Medium,Medium,0,0,0,1,0
SEG-075,2024-05-30,Mumbai,Traction/OHE,27.4,Medium,Medium,0,0,0,1,0
SEG-075,2024-06-29,Mumbai,Traction/OHE,27.4,Medium,Medium,0,0,0,1,1
SEG-075,2024-07-29,Mumbai,Traction/OHE,27.4,Medium,Medium,0,0,0,1,1
SEG-075,2024-08-28,Mumbai,Traction/OHE,27.4,Medium,Medium,0,0,0,1,1
SEG-075,2024-09-27,Mumbai,Traction/OHE,27.4,Medium,Medium,0,0,0,1,1
SEG-075,2024-10-27,Mumbai,Traction/OHE,27.4,Medium,Medium,0,0,0,1,0
SEG-075,2024-11-26,Mumbai,Traction/OHE,27.4,Medium,Medium,0,0,0,1,0
SEG-075,2024-12-26,Mumbai,Traction/OHE,27.4,Medium,Medium,0,0,0,1,0
SEG-075,2025-01-25,Mumbai,Traction/OHE,27.4,Medium,Medium,0,0,0,1,0
SEG-075,2025-02-24,Mumbai,Traction/OHE,27.4,Medium,Medium,0,0,0,1,0
SEG-075,2025-03-26,Mumbai,Traction/OHE,27.4,Medium,Medium,0,0,0,1,0
SEG-075,2025-04-25,Mumbai,Traction/OHE,27.4,Medium,Medium,0,0,0,1,0
SEG-075,2025-05-25,Mumbai,Traction/OHE,27.4,Medium,Medium,0,0,1,1,0
SEG-075,2025-06-24,Mumbai,Traction/OHE,27.4,Medium,Medium,0,0,0,0,1
SEG-075,2025-07-24,Mumbai,Traction/OHE,27.4,Medium,Medium,0,1,0,0,1
SEG-075,2025-08-23,Mumbai,Traction/OHE,27.4,Medium,Medium,0,0,0,0,1
SEG-075,2025-09-22,Mumbai,Traction/OHE,27.4,Medium,Medium,0,1,0,0,1
SEG-075,2025-10-22,Mumbai,Traction/OHE,27.4,Medium,Medium,1,0,0,0,0
SEG-075,2025-11-21,Mumbai,Traction/OHE,27.4,Medium,Medium,1,0,0,0,0
